item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_syp,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,exp_sku_brand5,id,brand_y,medicine_type_y,sku_brand,new_brand,new_brand2,cosine,max_cosine,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,pack,manufacturer,catg,subcatg,mrp,medicine_type_flag,count_cap,count_tab,count,mod_cosine
33417,polybion active syp 150ml,,syrup,polybion active,polybion active syrup 150,1,polybion,polybion,polybion,polybion,373355.0,polybion active syrup 250ml,syrup,polybion,polybion active syrup 250,polybion active syrup 250ml ,0.75,0.8164965809277261,0,polybion active syrup 150ml ,0.0,ml ,ml ,150ml,Procter & Gamble Hygiene and Health Care Ltd,,,135.3,0,,,3,0.75
33417,polybion active syp 150ml,,syrup,polybion active,polybion active syrup 150,1,polybion,polybion,polybion,polybion,376989.0,polybion lc syrup 150ml,syrup,polybion,polybion lc syrup 150,polybion lc syrup 150ml ,0.75,0.8164965809277261,0,polybion active syrup 150ml ,0.0,ml ,ml ,150ml,Procter & Gamble Hygiene and Health Care Ltd,,,135.3,0,,,3,0.75
33420,flutiways nasal spray 160md 1s,,others,flutiways nasal,flutiways nasal spray 160md 1s,0,flutiways,flutiways,flutiways,flutiways,369695.0,flutiways nasal spray 16gm,others,flutiways,flutiways nasal spray 16,flutiways nasal spray 16gm ,0.6708203932499369,0.6708203932499369,0,flutiways nasal spray 160md 1s ,2.0,,gm ,160mdi,Mankind Pharma Ltd,,,429,0,,,1,0.6708203932499369
33428,u frag injection 5000iu 1s,,injection,u frag,u frag injection 5000 1s,0,u,u,u,u,332381.0,u frag 250000iu injection 1,injection,u,u frag 250000iu injection 1,u frag 250000iu injection 1 ,0.5999999999999999,0.5999999999999999,0,u frag injection 5000iu 1s ,0.0,iu ,iu ,1s,Bharat Serums & Vaccines Ltd,,,782.1,0,,,4,0.5999999999999999
33428,u frag injection 5000iu 1s,,injection,u frag,u frag injection 5000 1s,0,u,u,u,u,332382.0,u frag 500000iu injection 1,injection,u,u frag 500000iu injection 1,u frag 500000iu injection 1 ,0.5999999999999999,0.5999999999999999,0,u frag injection 5000iu 1s ,0.0,iu ,iu ,1s,Bharat Serums & Vaccines Ltd,,,782.1,0,,,4,0.5999999999999999
33428,u frag injection 5000iu 1s,,injection,u frag,u frag injection 5000 1s,0,u,u,u,u,332383.0,u frag 5000iu injection 1,injection,u,u frag 5000iu injection 1,u frag 5000iu injection 1 ,0.5999999999999999,0.5999999999999999,0,u frag injection 5000iu 1s ,0.0,iu ,iu ,1s,Bharat Serums & Vaccines Ltd,,,782.1,0,,,4,0.5999999999999999
33428,u frag injection 5000iu 1s,,injection,u frag,u frag injection 5000 1s,0,u,u,u,u,332384.0,u frag 750000iu injection 1,injection,u,u frag 750000iu injection 1,u frag 750000iu injection 1 ,0.5999999999999999,0.5999999999999999,0,u frag injection 5000iu 1s ,0.0,iu ,iu ,1s,Bharat Serums & Vaccines Ltd,,,782.1,0,,,4,0.5999999999999999
33450,dabur hingoli sachet jar 120s,,others,dabur hingoli,dabur hingoli sachet jar 120s,0,dabur,dabur,dabur,dabur,362455.0,dabur hajmola 120s,others,dabur,dabur hajmola 120s,dabur hajmola 120s ,0.5163977794943222,0.5163977794943222,0,dabur hingoli sachet jar 120s ,2.0,,,120s,Dabur India Limited,,,120,0,,,2,0.5163977794943222
33450,dabur hingoli sachet jar 120s,,others,dabur hingoli,dabur hingoli sachet jar 120s,0,dabur,dabur,dabur,dabur,363550.0,dabur hingoli 120,others,dabur,dabur hingoli 120,dabur hingoli 120 ,0.5163977794943222,0.5163977794943222,0,dabur hingoli sachet jar 120s ,2.0,,,120s,Dabur India Limited,,,120,0,,,2,0.5163977794943222
33459,tinilact 3 softgel veg suppositiries 3s,,others,tinilact 3,tinilact 3 softgel veg suppositiries 3s,0,tinilact,tinilact,tinilact,tinilact,326746.0,tinilact 3 softgels 3,others,tinilact,tinilact 3 softgels,tinilact 3 softgels 3 ,0.4714045207910317,0.4714045207910317,0,tinilact 3 softgel veg suppositiries 3s ,2.0,,,3s,Curador Healthcare Pvt Ltd,,,110,0,,,1,0.4714045207910317
33463,mahacef oral drop 10ml,,others,mahacef oral,mahacef oral drops 10,0,mahacef,mahacef,mahacef,mahacef,233848.0,mahacef drops 10ml,others,mahacef,mahacef drops 10,mahacef drops 10ml ,0.8660254037844387,0.8660254037844387,0,mahacef oral drops 10ml ,0.0,ml ,ml ,10ml,Mankind Pharma Ltd,,,57,0,,,1,0.8660254037844387
33479,hyalgan pfs injection 20mg 1s,,injection,hyalgan pfs,hyalgan pfs injection 20 1s,0,hyalgan,hyalgan,hyalgan,hyalgan,212049.0,hyalgan injection 2ml,injection,hyalgan,hyalgan injection 2,hyalgan injection 2ml ,0.5163977794943222,0.5163977794943222,0,hyalgan pfs injection 20mg 1s ,1.0,mg ,ml ,1s,Lupin Ltd,,,1748,0,,,1,0.5163977794943222
