item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_syp,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,exp_sku_brand5,id,brand_y,medicine_type_y,sku_brand,new_brand,new_brand2,cosine,max_cosine,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,pack,manufacturer,catg,subcatg,mrp,medicine_type_flag,count_cap,count_tab,count,mod_cosine
10112,mox kidtab 125mg 15s,,others,mox,mox kidtab 125 15s,0,mox,mox,mox,mox,244675.0,mox kid 125mg tablet dt 15s,tablet,mox,mox paediatric 125 15s,mox paediatric 125mg tablet 15s ,0.6708203932499369,0.6708203932499369,0,mox kidtab 125mg 15s ,0.0,mg ,mg ,15s,RANBAXY,,,91.0,1,,,2,0.75
10112,mox kidtab 125mg 15s,,others,mox,mox kidtab 125 15s,0,mox,mox,mox,mox,244682.0,mox p kid 125mg tablet 15s,tablet,mox,mox p paediatric 125 15s,mox p paediatric 125mg tablet 15s ,0.6123724356957946,0.6708203932499369,0,mox kidtab 125mg 15s ,0.0,mg ,mg ,15s,RANBAXY,,,91.0,1,,,2,0.6708203932499369
10179,polybion inj. 2ml,,injection,polybion,polybion injection 2,0,polybion,polybion,polybion,polybion,277976.0,polybion injection 2ml 5,injection,polybion,polybion injection 2 5,polybion injection 2ml 5 ,0.8660254037844387,0.8660254037844387,0,polybion injection 2ml ,0.0,ml ,ml ,2ml,PROCTER AND GAMBLE HEALTHCARE LTD,,,7.3,0,,,2,0.8660254037844387
10179,polybion inj. 2ml,,injection,polybion,polybion injection 2,0,polybion,polybion,polybion,polybion,381449.0,polybion a injection 2ml,injection,polybion,polybion a injection 2,polybion a injection 2ml ,0.8660254037844387,0.8660254037844387,0,polybion injection 2ml ,0.0,ml ,ml ,2ml,PROCTER AND GAMBLE HEALTHCARE LTD,,,7.3,0,,,2,0.8660254037844387
10461,tixylix syp 60ml,,syrup,tixylix,tixylix syrup 60,1,tixylix,tixylix,tixylix,tixylix,326918.0,tixylix alert syrup 60ml,syrup,tixylix,tixylix alert syrup 60,tixylix alert syrup 60ml ,0.8660254037844387,0.8660254037844387,0,tixylix syrup 60ml ,0.0,ml ,ml ,60ml,ABBOTT HEALTH CARE,,,102.3,0,,,2,0.8660254037844387
10461,tixylix syp 60ml,,syrup,tixylix,tixylix syrup 60,1,tixylix,tixylix,tixylix,tixylix,381705.0,tixylix p syrup 60ml,syrup,tixylix,tixylix p syrup 60,tixylix p syrup 60ml ,0.8660254037844387,0.8660254037844387,0,tixylix syrup 60ml ,0.0,ml ,ml ,60ml,ABBOTT HEALTH CARE,,,102.3,0,,,2,0.8660254037844387
15121,novorapid penfill 100iu/ml cartidge 5*3ml,,others,novorapid,novorapid penfill 100 cartidge 5 3,0,novorapid,novorapid,novorapid,novorapid,256680.0,novorapid 100iu/ml penfill 3ml,others,novorapid,novorapid 100 penfill 3,novorapid 100iu/ml penfill 3ml ,0.8164965809277261,0.8164965809277261,0,novorapid penfill 100ml cartidge 5 3ml ,1.0,ml ,iu/ml ,5*3ml,E-LILLY,,,4259.2,0,,,2,0.8164965809277261
15121,novorapid penfill 100iu/ml cartidge 5*3ml,,others,novorapid,novorapid penfill 100 cartidge 5 3,0,novorapid,novorapid,novorapid,novorapid,256681.0,novorapid 100iu/ml penfill 5,others,novorapid,novorapid 100 penfill 5,novorapid 100iu/ml penfill 5 ,0.8164965809277261,0.8164965809277261,0,novorapid penfill 100ml cartidge 5 3ml ,1.0,ml ,iu/ml ,5*3ml,E-LILLY,,,4259.2,0,,,2,0.8164965809277261
15422,ryzodeg 100iu/ml flextouch 3ml penfill,,others,ryzodeg,ryzodeg 100 flextouch 3 penfill,0,ryzodeg,ryzodeg,ryzodeg,ryzodeg,295224.0,ryzodeg 100iu/ml penfill 3ml,others,ryzodeg,ryzodeg 100 penfill 3,ryzodeg 100iu/ml penfill 3ml ,0.8944271909999159,0.8944271909999159,0,ryzodeg 100ml flextouch 3ml penfill ,1.0,ml ,iu/ml ,3ml penfill,NOVO NORDISK INDIA PVT LTD,,,1450.0,0,,,2,0.8944271909999159
15422,ryzodeg 100iu/ml flextouch 3ml penfill,,others,ryzodeg,ryzodeg 100 flextouch 3 penfill,0,ryzodeg,ryzodeg,ryzodeg,ryzodeg,361853.0,ryzodeg 100iu/ml flextouch 3ml,others,ryzodeg,ryzodeg 100 flextouch 3,ryzodeg 100iu/ml flextouch 3ml ,0.8944271909999159,0.8944271909999159,0,ryzodeg 100ml flextouch 3ml penfill ,1.0,ml ,iu/ml ,3ml penfill,NOVO NORDISK INDIA PVT LTD,,,1450.0,0,,,2,0.8944271909999159
15425,atorva  80mg 10s,,others,atorva,atorva 80 10s,0,atorva,atorva,atorva,atorva,117974.0,atorva 80 md tablet 10s,tablet,atorva,atorva 80 10s,atorva 80 tablet 10s ,0.8660254037844387,0.8660254037844387,0,atorva 80mg 10s ,2.0,mg ,,10s,ZYDUS CADILA HEALTHCARE LTD,,,405.32,1,,,2,1.0000000000000002
15425,atorva  80mg 10s,,others,atorva,atorva 80 10s,0,atorva,atorva,atorva,atorva,117975.0,atorva 80 tablet 10s,tablet,atorva,atorva 80 10s,atorva 80 tablet 10s ,0.8660254037844387,0.8660254037844387,0,atorva 80mg 10s ,2.0,mg ,,10s,ZYDUS CADILA HEALTHCARE LTD,,,405.32,1,,,2,1.0000000000000002
15747,emeset 4ml inq,,others,emeset,emeset 4 inq,0,emeset,emeset,emeset,emeset,361832.0,emeset 4 tablet 10s,tablet,emeset,emeset 4 10s,emeset 4 tablet 10s ,0.5773502691896258,0.5773502691896258,0,emeset 4ml inq ,2.0,ml ,,4ml,CIPLA LTD,,,29.06,1,,,3,0.6666666666666667
15747,emeset 4ml inq,,others,emeset,emeset 4 inq,0,emeset,emeset,emeset,emeset,363885.0,emeset 4 mg tablet md 10s,tablet,emeset,emeset 4 10s,emeset 4 mg tablet 10s ,0.5773502691896258,0.5773502691896258,0,emeset 4ml inq ,1.0,ml ,mg ,4ml,CIPLA LTD,,,29.06,1,,,3,0.6666666666666667
15747,emeset 4ml inq,,others,emeset,emeset 4 inq,0,emeset,emeset,emeset,emeset,378630.0,emeset 8mg injection 4ml,injection,emeset,emeset 8 injection 4,emeset 8mg injection 4ml ,0.5773502691896258,0.5773502691896258,0,emeset 4ml inq ,0.0,ml ,ml ,4ml,CIPLA LTD,,,29.06,1,,,3,0.5773502691896258
16200,odomos cream vit e.23gm,,others,odomos,odomos cream vit e.23,0,odomos,odomos,odomos,odomos,260048.0,odomos naturals cream 100gm,others,odomos,odomos naturals cream 100,odomos naturals cream 100gm ,0.4472135954999579,0.4472135954999579,0,odomos cream vit e.23gm ,0.0,gm ,gm ,23gm,OTHERS,,,28.0,0,,,3,0.4472135954999579
16200,odomos cream vit e.23gm,,others,odomos,odomos cream vit e.23,0,odomos,odomos,odomos,odomos,260050.0,odomos naturals cream 50gm,others,odomos,odomos naturals cream 50,odomos naturals cream 50gm ,0.4472135954999579,0.4472135954999579,0,odomos cream vit e.23gm ,0.0,gm ,gm ,23gm,OTHERS,,,28.0,0,,,3,0.4472135954999579
16200,odomos cream vit e.23gm,,others,odomos,odomos cream vit e.23,0,odomos,odomos,odomos,odomos,260051.0,odomos naturals cream 25gm,others,odomos,odomos naturals cream 25,odomos naturals cream 25gm ,0.4472135954999579,0.4472135954999579,0,odomos cream vit e.23gm ,0.0,gm ,gm ,23gm,OTHERS,,,28.0,0,,,3,0.4472135954999579
16630,cetrilak solution 0.2 100ml,,others,cetrilak,cetrilak solution 0.2 100,0,cetrilak,cetrilak,cetrilak,cetrilak,150461.0,cetrilak mild solution 100ml,others,cetrilak,cetrilak mild solution 100,cetrilak mild solution 100ml ,0.6708203932499369,0.6708203932499369,0,cetrilak solution 0.2 100ml ,0.0,ml ,ml ,100ml,INDIABULLS PHARMACEUTICALS,,,52.0,0,,,2,0.6708203932499369
16630,cetrilak solution 0.2 100ml,,others,cetrilak,cetrilak solution 0.2 100,0,cetrilak,cetrilak,cetrilak,cetrilak,384940.0,cetrilak c solution 100ml,others,cetrilak,cetrilak c solution 100,cetrilak c solution 100ml ,0.6708203932499369,0.6708203932499369,0,cetrilak solution 0.2 100ml ,0.0,ml ,ml ,100ml,INDIABULLS PHARMACEUTICALS,,,52.0,0,,,2,0.6708203932499369
17048,levacetam 1000mg 10s,,others,levacetam,levacetam 1000 10s,0,levacetam,levacetam,levacetam,levacetam,226610.0,levacetam 1000 tablet 10s,tablet,levacetam,levacetam 1000 10s,levacetam 1000 tablet 10s ,0.8660254037844387,0.8660254037844387,0,levacetam 1000mg 10s ,2.0,mg ,,10s,MICRO,,,298.0,1,,,2,1.0000000000000002
17048,levacetam 1000mg 10s,,others,levacetam,levacetam 1000 10s,0,levacetam,levacetam,levacetam,levacetam,226611.0,levacetam 1000mg tablet xr 10s,tablet,levacetam,levacetam 1000 10s,levacetam 1000mg tablet 10s ,0.8660254037844387,0.8660254037844387,0,levacetam 1000mg 10s ,0.0,mg ,mg ,10s,MICRO,,,298.0,1,,,2,1.0000000000000002
17053,novorapid flexpen 100iu/ml sol 1penfill,,others,novorapid,novorapid penfill 100 sol 1penfill,0,novorapid,novorapid,novorapid,novorapid,256680.0,novorapid 100iu/ml penfill 3ml,others,novorapid,novorapid 100 penfill 3,novorapid 100iu/ml penfill 3ml ,0.6708203932499369,0.6708203932499369,0,novorapid penfill 100ml sol 1penfill ,1.0,ml ,iu/ml ,1penfill,E-LILLY,,,1052.7,0,,,2,0.6708203932499369
17053,novorapid flexpen 100iu/ml sol 1penfill,,others,novorapid,novorapid penfill 100 sol 1penfill,0,novorapid,novorapid,novorapid,novorapid,256681.0,novorapid 100iu/ml penfill 5,others,novorapid,novorapid 100 penfill 5,novorapid 100iu/ml penfill 5 ,0.6708203932499369,0.6708203932499369,0,novorapid penfill 100ml sol 1penfill ,1.0,ml ,iu/ml ,1penfill,E-LILLY,,,1052.7,0,,,2,0.6708203932499369
17581,psorid 100 capule 10c,,others,psorid,psorid 100 10c,0,psorid,psorid,psorid,psorid,282387.0,psorid 100 capsule 5s,capsule,psorid,psorid 100 5s,psorid 100 capsule 5s ,0.75,0.75,0,psorid 100 capsule 10c ,2.0,,,10c,BIOCON,,,597.36,1,,,2,0.6666666666666667
17581,psorid 100 capule 10c,,others,psorid,psorid 100 10c,0,psorid,psorid,psorid,psorid,282388.0,psorid 100 capsule 6s,capsule,psorid,psorid 100 6s,psorid 100 capsule 6s ,0.75,0.75,0,psorid 100 capsule 10c ,2.0,,,10c,BIOCON,,,597.36,1,,,2,0.6666666666666667
17905,mederma gel 10gm,,others,mederma,mederma gel 10,0,mederma,mederma,mederma,mederma,236578.0,mederma intense gel 10gm,others,mederma,mederma intense gel 10,mederma intense gel 10gm ,0.8660254037844387,0.8660254037844387,0,mederma gel 10gm ,0.0,gm ,gm ,10gm,WIN MEDICARE OTC,,,475.0,0,,,2,0.8660254037844387
17905,mederma gel 10gm,,others,mederma,mederma gel 10,0,mederma,mederma,mederma,mederma,236579.0,mederma scar gel 10gm,others,mederma,mederma scar gel 10,mederma scar gel 10gm ,0.8660254037844387,0.8660254037844387,0,mederma gel 10gm ,0.0,gm ,gm ,10gm,WIN MEDICARE OTC,,,475.0,0,,,2,0.8660254037844387
20850,maxrich lotion 150ml,,others,maxrich,maxrich lotion 150,0,maxrich,maxrich,maxrich,maxrich,371586.0,maxrich intensive moisturizing lotion 150gm,others,maxrich,maxrich intensive moisturizing lotion 150,maxrich intensive moisturizing lotion 150gm ,0.7745966692414834,0.7745966692414834,0,maxrich lotion 150ml ,1.0,ml ,gm ,150ml,Glenmark Pharmaceuticals Ltd,,,425.0,0,,,2,0.7745966692414834
20850,maxrich lotion 150ml,,others,maxrich,maxrich lotion 150,0,maxrich,maxrich,maxrich,maxrich,378112.0,maxrich intensive moisturizing lotion 150ml,others,maxrich,maxrich intensive moisturizing lotion 150,maxrich intensive moisturizing lotion 150ml ,0.7745966692414834,0.7745966692414834,0,maxrich lotion 150ml ,0.0,ml ,ml ,150ml,Glenmark Pharmaceuticals Ltd,,,425.0,0,,,2,0.7745966692414834
21109,retinox capule 30c,,others,retinox,retinox 30c,0,retinox,retinox,retinox,retinox,290157.0,retinox capsule 30s,capsule,retinox,retinox 30s,retinox capsule 30s ,0.6666666666666667,0.6666666666666667,0,retinox capsule 30c ,2.0,,,30c,AJANTA PHARMA LTD,,,196.33,1,,,2,0.4999999999999999
21109,retinox capule 30c,,others,retinox,retinox 30c,0,retinox,retinox,retinox,retinox,290158.0,retinox capsule 10s,capsule,retinox,retinox 10s,retinox capsule 10s ,0.6666666666666667,0.6666666666666667,0,retinox capsule 30c ,2.0,,,30c,AJANTA PHARMA LTD,,,196.33,1,,,2,0.4999999999999999
21367,castor oil 50ml,,others,castor,castor oil 50,0,castor,castor,castor,castor,380844.0,castor oil 100ml,others,castor,castor oil 100,castor oil 100ml ,0.6666666666666667,0.6666666666666667,0,castor oil 50ml ,0.0,ml ,ml ,50ml,AGGARWAL SURGICALS,,,74.0,0,,,3,0.6666666666666667
21367,castor oil 50ml,,others,castor,castor oil 50,0,castor,castor,castor,castor,381290.0,castor oil 200ml,others,castor,castor oil 200,castor oil 200ml ,0.6666666666666667,0.6666666666666667,0,castor oil 50ml ,0.0,ml ,ml ,50ml,AGGARWAL SURGICALS,,,74.0,0,,,3,0.6666666666666667
21367,castor oil 50ml,,others,castor,castor oil 50,0,castor,castor,castor,castor,381311.0,castor oil 60ml,others,castor,castor oil 60,castor oil 60ml ,0.6666666666666667,0.6666666666666667,0,castor oil 50ml ,0.0,ml ,ml ,50ml,AGGARWAL SURGICALS,,,74.0,0,,,3,0.6666666666666667
21370,veet cream 30gm,,others,veet,veet cream 30,0,veet,veet,veet,veet,378475.0,veet hair removal cream dry skin 30gm,others,veet,veet hair removal cream dry skin 30,veet hair removal cream dry skin 30gm ,0.6546536707079772,0.6546536707079772,0,veet cream 30gm ,0.0,gm ,gm ,30gm,RECKIT BENCKISER INDIA PVT LTD,,,75.0,0,,,2,0.6546536707079772
21370,veet cream 30gm,,others,veet,veet cream 30,0,veet,veet,veet,veet,380113.0,veet pure hair removal cream sensitive skin 30gm,others,veet,veet pure hair removal cream sensitive skin 30,veet pure hair removal cream sensitive skin 30gm ,0.6123724356957945,0.6546536707079772,0,veet cream 30gm ,0.0,gm ,gm ,30gm,RECKIT BENCKISER INDIA PVT LTD,,,75.0,0,,,2,0.6123724356957945
23338,microgest 200mg 10c,,others,microgest,microgest 200 10c,0,microgest,microgest,microgest,microgest,240784.0,microgest 200mg capsule 10s,capsule,microgest,microgest 200 10s,microgest 200mg capsule 10s ,0.5773502691896258,0.5773502691896258,0,microgest 200mg 10c ,0.0,mg ,mg ,10c,WATER BUSHNELL,,,415.09,1,,,3,0.6666666666666667
23338,microgest 200mg 10c,,others,microgest,microgest 200 10c,0,microgest,microgest,microgest,microgest,240785.0,microgest 200mg injection 4ml,injection,microgest,microgest 200 injection 4,microgest 200mg injection 4ml ,0.5773502691896258,0.5773502691896258,0,microgest 200mg 10c ,1.0,mg ,ml ,10c,WATER BUSHNELL,,,415.09,1,,,3,0.5773502691896258
23338,microgest 200mg 10c,,others,microgest,microgest 200 10c,0,microgest,microgest,microgest,microgest,240787.0,microgest sr 200 tablet 10s,tablet,microgest,microgest 200 10s,microgest 200 tablet 10s ,0.5773502691896258,0.5773502691896258,0,microgest 200mg 10c ,2.0,mg ,,10c,WATER BUSHNELL,,,415.09,1,,,3,0.6666666666666667
27375,novamox rediuse 10ml drop,,others,novamox,novamox redse 10 drops,0,novamox,novamox,novamox,novamox,256413.0,novamox cv drop 10ml,others,novamox,novamox cv drops 10,novamox cv drops 10ml ,0.75,0.75,0,novamox rediuse 10ml drops ,0.0,ml ,ml ,10ml,CIPLA LTD,,,61.49,0,,,2,0.75
27375,novamox rediuse 10ml drop,,others,novamox,novamox redse 10 drops,0,novamox,novamox,novamox,novamox,256415.0,novamox paediatric drops 10ml,others,novamox,novamox paediatric drops 10,novamox paediatric drops 10ml ,0.75,0.75,0,novamox rediuse 10ml drops ,0.0,ml ,ml ,10ml,CIPLA LTD,,,61.49,0,,,2,0.75
27464,salyzap lotion (nt) 20ml,,others,salyzap,salyzap lotion nt 20,0,salyzap,salyzap,salyzap,salyzap,296156.0,salyzap body lotion for acne 20gm,others,salyzap,salyzap body lotion for acne 20,salyzap body lotion for acne 20gm ,0.6123724356957946,0.6123724356957946,0,salyzap lotion nt 20ml ,1.0,ml ,gm ,20ml,FIXDERMA INDIA PVT LTD,,,325.0,0,,,2,0.6123724356957946
27464,salyzap lotion (nt) 20ml,,others,salyzap,salyzap lotion nt 20,0,salyzap,salyzap,salyzap,salyzap,379938.0,salyzap lotion acne night time 20gm,others,salyzap,salyzap lotion acne night time 20,salyzap lotion acne night time 20gm ,0.6123724356957946,0.6123724356957946,0,salyzap lotion nt 20ml ,1.0,ml ,gm ,20ml,FIXDERMA INDIA PVT LTD,,,325.0,0,,,2,0.6123724356957946
27589,ston 1 syp  200ml,,syrup,ston,ston 1 syrup 200,1,ston,ston,ston,ston,317773.0,ston 1 b6 oral solution 200ml pineapple,others,ston,ston 1 b6 oral solution 200 pineapple,ston 1 b6 oral solution 200ml pineapple ,0.5669467095138409,0.5669467095138409,0,ston 1 syrup 200ml ,0.0,ml ,ml ,200ml,CIPLA LTD,,,146.41,1,,,4,0.5669467095138409
27589,ston 1 syp  200ml,,syrup,ston,ston 1 syrup 200,1,ston,ston,ston,ston,317774.0,ston 1 b6 oral solution 200ml raspberry,others,ston,ston 1 b6 oral solution 200 raspberry,ston 1 b6 oral solution 200ml raspberry ,0.5669467095138409,0.5669467095138409,0,ston 1 syrup 200ml ,0.0,ml ,ml ,200ml,CIPLA LTD,,,146.41,1,,,4,0.5669467095138409
27589,ston 1 syp  200ml,,syrup,ston,ston 1 syrup 200,1,ston,ston,ston,ston,317777.0,ston 1 oral solution 200ml delicious pineapple,others,ston,ston 1 oral solution 200 delicious pineapple,ston 1 oral solution 200ml delicious pineapple ,0.5669467095138409,0.5669467095138409,0,ston 1 syrup 200ml ,0.0,ml ,ml ,200ml,CIPLA LTD,,,146.41,1,,,4,0.5669467095138409
27589,ston 1 syp  200ml,,syrup,ston,ston 1 syrup 200,1,ston,ston,ston,ston,317778.0,ston 1 oral solution 200ml mixed fruit,others,ston,ston 1 oral solution 200 mixed fruit,ston 1 oral solution 200ml mixed fruit ,0.5669467095138409,0.5669467095138409,0,ston 1 syrup 200ml ,0.0,ml ,ml ,200ml,CIPLA LTD,,,146.41,1,,,4,0.5669467095138409
29355,anfoe 4000iu injection 1.0ml,,injection,anfoe,anfoe 4000 injection 1.0,0,anfoe,anfoe,anfoe,anfoe,112907.0,anfoe 10000iu injection 1,injection,anfoe,anfoe 10000iu injection 1,anfoe 10000iu injection 1 ,0.6708203932499369,0.6708203932499369,0,anfoe 4000iu injection 1.0ml ,1.0,ml ,iu ,1.0ml,LA RENON HEALTHCARE,,,1299.0,0,,,4,0.6708203932499369
29355,anfoe 4000iu injection 1.0ml,,injection,anfoe,anfoe 4000 injection 1.0,0,anfoe,anfoe,anfoe,anfoe,112908.0,anfoe 2000iu injection 1,injection,anfoe,anfoe 2000iu injection 1,anfoe 2000iu injection 1 ,0.6708203932499369,0.6708203932499369,0,anfoe 4000iu injection 1.0ml ,1.0,ml ,iu ,1.0ml,LA RENON HEALTHCARE,,,1299.0,0,,,4,0.6708203932499369
29355,anfoe 4000iu injection 1.0ml,,injection,anfoe,anfoe 4000 injection 1.0,0,anfoe,anfoe,anfoe,anfoe,112909.0,anfoe 4000iu injection 1ml,injection,anfoe,anfoe 4000iu injection 1,anfoe 4000iu injection 1ml ,0.6708203932499369,0.6708203932499369,0,anfoe 4000iu injection 1.0ml ,0.0,ml ,ml ,1.0ml,LA RENON HEALTHCARE,,,1299.0,0,,,4,0.6708203932499369
29355,anfoe 4000iu injection 1.0ml,,injection,anfoe,anfoe 4000 injection 1.0,0,anfoe,anfoe,anfoe,anfoe,112910.0,anfoe 6000iu injection 1,injection,anfoe,anfoe 6000iu injection 1,anfoe 6000iu injection 1 ,0.6708203932499369,0.6708203932499369,0,anfoe 4000iu injection 1.0ml ,1.0,ml ,iu ,1.0ml,LA RENON HEALTHCARE,,,1299.0,0,,,4,0.6708203932499369
29483,adcross aquagel spf50+ 75ml,,others,adcross,adcross aquagel spf50+ 75,0,adcross,adcross,adcross,adcross,366290.0,adcross aqua gel spf 50+ 75ml,others,adcross,adcross aqua gel spf 50+ 75,adcross aqua gel spf 50+ 75ml ,0.4082482904638631,0.4082482904638631,0,adcross aquagel spf50+ 75ml ,0.0,ml ,ml ,75ml,ADONIS PHYTOCEUTICALS PVT. LTD,,,796.0,0,,,2,0.4082482904638631
29483,adcross aquagel spf50+ 75ml,,others,adcross,adcross aquagel spf50+ 75,0,adcross,adcross,adcross,adcross,366291.0,adcross spf 50 sunscreen lotion 75ml,others,adcross,adcross spf 50 sunscreen lotion 75,adcross spf 50 sunscreen lotion 75ml ,0.4082482904638631,0.4082482904638631,0,adcross aquagel spf50+ 75ml ,0.0,ml ,ml ,75ml,ADONIS PHYTOCEUTICALS PVT. LTD,,,796.0,0,,,2,0.4082482904638631
29767,dewderm lotion mois. 200gm,,others,dewderm,dewderm lotion mois. 200,0,dewderm,dewderm,dewderm,dewderm,164775.0,dewderm ad lotion 200gm,others,dewderm,dewderm ad lotion 200,dewderm ad lotion 200gm ,0.75,0.75,0,dewderm lotion mois. 200gm ,0.0,gm ,gm ,200gm,MENARINI INDIA PVT LTD,,,435.0,0,,,2,0.75
29767,dewderm lotion mois. 200gm,,others,dewderm,dewderm lotion mois. 200,0,dewderm,dewderm,dewderm,dewderm,164780.0,dewderm moisturising lotion 200gm,others,dewderm,dewderm moisturising lotion 200,dewderm moisturising lotion 200gm ,0.75,0.75,0,dewderm lotion mois. 200gm ,0.0,gm ,gm ,200gm,MENARINI INDIA PVT LTD,,,435.0,0,,,2,0.75
29894,levilex 1000tab 10s,,others,levilex,levilex 1000tab 10s,0,levilex,levilex,levilex,levilex,226799.0,levilex 1000 mg tablet xr 10s,tablet,levilex,levilex 1000 10s,levilex 1000 mg tablet 10s ,0.5773502691896258,0.5773502691896258,0,levilex 1000tab 10s ,2.0,,mg ,10s,MSN LABORATORIES,,,266.61,1,,,6,0.6666666666666667
29894,levilex 1000tab 10s,,others,levilex,levilex 1000tab 10s,0,levilex,levilex,levilex,levilex,226800.0,levilex 1000 tablet 10s,tablet,levilex,levilex 1000 10s,levilex 1000 tablet 10s ,0.5773502691896258,0.5773502691896258,0,levilex 1000tab 10s ,2.0,,,10s,MSN LABORATORIES,,,266.61,1,,,6,0.6666666666666667
29894,levilex 1000tab 10s,,others,levilex,levilex 1000tab 10s,0,levilex,levilex,levilex,levilex,226802.0,levilex 250 tablet 10s,tablet,levilex,levilex 250 10s,levilex 250 tablet 10s ,0.5773502691896258,0.5773502691896258,0,levilex 1000tab 10s ,2.0,,,10s,MSN LABORATORIES,,,266.61,1,,,6,0.6666666666666667
29894,levilex 1000tab 10s,,others,levilex,levilex 1000tab 10s,0,levilex,levilex,levilex,levilex,226803.0,levilex 500 tablet 10s,tablet,levilex,levilex 500 10s,levilex 500 tablet 10s ,0.5773502691896258,0.5773502691896258,0,levilex 1000tab 10s ,2.0,,,10s,MSN LABORATORIES,,,266.61,1,,,6,0.6666666666666667
29894,levilex 1000tab 10s,,others,levilex,levilex 1000tab 10s,0,levilex,levilex,levilex,levilex,226804.0,levilex 500mg tablet 10s,tablet,levilex,levilex 500 10s,levilex 500mg tablet 10s ,0.5773502691896258,0.5773502691896258,0,levilex 1000tab 10s ,2.0,,mg ,10s,MSN LABORATORIES,,,266.61,1,,,6,0.6666666666666667
29894,levilex 1000tab 10s,,others,levilex,levilex 1000tab 10s,0,levilex,levilex,levilex,levilex,226805.0,levilex 750 tablet 10s,tablet,levilex,levilex 750 10s,levilex 750 tablet 10s ,0.5773502691896258,0.5773502691896258,0,levilex 1000tab 10s ,2.0,,,10s,MSN LABORATORIES,,,266.61,1,,,6,0.6666666666666667
30098,macgest sr 200mg 10s,,others,macgest,macgest 200 10s,0,macgest,macgest,macgest,macgest,233253.0,macgest 200 capsule 10s,capsule,macgest,macgest 200 10s,macgest 200 capsule 10s ,0.8660254037844387,0.8660254037844387,0,macgest 200mg 10s ,2.0,mg ,,10s,MACLEODS,,,416.9,1,,,2,1.0000000000000002
30098,macgest sr 200mg 10s,,others,macgest,macgest 200 10s,0,macgest,macgest,macgest,macgest,233256.0,macgest sr 200 tablet 10s,tablet,macgest,macgest 200 10s,macgest 200 tablet 10s ,0.8660254037844387,0.8660254037844387,0,macgest 200mg 10s ,2.0,mg ,,10s,MACLEODS,,,416.9,1,,,2,1.0000000000000002
30323,mummum sachet 13.5gm,,others,mummum,mummum sachet 13.5,0,mummum,mummum,mummum,mummum,246052.0,mummum powder 500gm,others,mummum,mummum powder 500,mummum powder 500gm ,0.2886751345948129,0.2886751345948129,0,mummum sachet 13.5gm ,0.0,gm ,gm ,13.5gm,FDC LTD.,,,199.0,0,,,2,0.2886751345948129
30323,mummum sachet 13.5gm,,others,mummum,mummum sachet 13.5,0,mummum,mummum,mummum,mummum,372116.0,mummum powder 400gm,others,mummum,mummum powder 400,mummum powder 400gm ,0.2886751345948129,0.2886751345948129,0,mummum sachet 13.5gm ,0.0,gm ,gm ,13.5gm,FDC LTD.,,,199.0,0,,,2,0.2886751345948129
319430894,budefex 0.5mg suspension 2ml,,others,budefex,budefex 0.5 suspension 2,0,budefex,budefex,budefex,budefex,383264.0,budefex 0.5 respules 2ml 5n,others,budefex,budefex 0.5 respules 2 5n,budefex 0.5 respules 2ml 5n ,0.7302967433402214,0.7302967433402214,0,budefex 0.5mg suspension 2ml ,0.0,ml ,ml ,2ml,RANBAXY,,,20.17,0,,,2,0.7302967433402214
319430894,budefex 0.5mg suspension 2ml,,others,budefex,budefex 0.5 suspension 2,0,budefex,budefex,budefex,budefex,383265.0,budefex 0.5 respules 2ml 7n,others,budefex,budefex 0.5 respules 2 7n,budefex 0.5 respules 2ml 7n ,0.7302967433402214,0.7302967433402214,0,budefex 0.5mg suspension 2ml ,0.0,ml ,ml ,2ml,RANBAXY,,,20.17,0,,,2,0.7302967433402214
320431186,digeraft xt syp 200ml,,syrup,digeraft,digeraft 200,1,digeraft,digeraft,digeraft,digeraft,368717.0,digeraft oral suspension mint 150ml,others,digeraft,digeraft oral mint 150,digeraft oral suspension mint 150ml ,0.2581988897471611,0.2581988897471611,0,digeraft syrup 200ml ,0.0,ml ,ml ,200ml,ABBOTT INDIA LIMITED,,,210.0,1,,,2,0.35355339059327373
320431186,digeraft xt syp 200ml,,syrup,digeraft,digeraft 200,1,digeraft,digeraft,digeraft,digeraft,377702.0,digeraft xt oral suspension mint 150ml,others,digeraft,digeraft oral mint 150,digeraft oral suspension mint 150ml ,0.2581988897471611,0.2581988897471611,0,digeraft syrup 200ml ,0.0,ml ,ml ,200ml,ABBOTT INDIA LIMITED,,,210.0,1,,,2,0.35355339059327373
339931043,raymoxi gel 5ml,,others,raymoxi,raymoxi gel 5,0,raymoxi,raymoxi,raymoxi,raymoxi,287233.0,raymoxi eye drop 5ml,others,raymoxi,raymoxi eye drops 5,raymoxi eye drops 5ml ,0.5773502691896258,0.5773502691896258,0,raymoxi gel 5ml ,0.0,ml ,ml ,5ml,RAYMED PHARMACEUTICALS LTD,,,250.0,0,,,2,0.5773502691896258
